ファイル名,ラベル名,ファイルのディレクトリパス,タイトル,資料のURL,当該画像のフルサイズのURL(IIIF Image API)
1440045_58_0.jpg,graphic_map,graphic_map\1440045_58_0.jpg,国民学校における授業の仕方,https://dl.ndl.go.jp/info:ndljp/pid/1440045,"https://www.dl.ndl.go.jp/api/iiif/1440045/R0000058/pct:24.6,19.5,21.7,28.2/full/0/default.jpg"
1444548_135_0.jpg,graphic_map,graphic_map\1444548_135_0.jpg,学生の一般理科 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1444548,"https://www.dl.ndl.go.jp/api/iiif/1444548/R0000135/pct:33.8,23.1,38.6,52.2/full/0/default.jpg"
1445284_8_0.jpg,graphic_map,graphic_map\1445284_8_0.jpg,奉山鉄路沿線及背後地経済事情 : 熱河南部を含む,https://dl.ndl.go.jp/info:ndljp/pid/1445284,"https://www.dl.ndl.go.jp/api/iiif/1445284/R0000008/pct:0.0,0.0,89.7,79.4/full/0/default.jpg"
1447096_108_0.jpg,graphic_map,graphic_map\1447096_108_0.jpg,熊本医科大学一覧,https://dl.ndl.go.jp/info:ndljp/pid/1447096,"https://www.dl.ndl.go.jp/api/iiif/1447096/R0000108/pct:48.6,39.9,40.3,49.5/full/0/default.jpg"
1447096_110_0.jpg,graphic_map,graphic_map\1447096_110_0.jpg,熊本医科大学一覧,https://dl.ndl.go.jp/info:ndljp/pid/1447096,"https://www.dl.ndl.go.jp/api/iiif/1447096/R0000110/pct:31.2,21.0,68.5,78.9/full/0/default.jpg"
1447096_114_0.jpg,graphic_map,graphic_map\1447096_114_0.jpg,熊本医科大学一覧,https://dl.ndl.go.jp/info:ndljp/pid/1447096,"https://www.dl.ndl.go.jp/api/iiif/1447096/R0000114/pct:0.0,0.0,100.0,84.3/full/0/default.jpg"
1447096_115_0.jpg,graphic_map,graphic_map\1447096_115_0.jpg,熊本医科大学一覧,https://dl.ndl.go.jp/info:ndljp/pid/1447096,"https://www.dl.ndl.go.jp/api/iiif/1447096/R0000115/pct:37.1,0.0,62.8,81.8/full/0/default.jpg"
1448315_44_0.jpg,graphic_map,graphic_map\1448315_44_0.jpg,東京高等工芸学校一覧,https://dl.ndl.go.jp/info:ndljp/pid/1448315,"https://www.dl.ndl.go.jp/api/iiif/1448315/R0000044/pct:21.0,17.8,54.1,75.0/full/0/default.jpg"
1448434_85_0.jpg,graphic_map,graphic_map\1448434_85_0.jpg,鳥取高等農業学校一覧,https://dl.ndl.go.jp/info:ndljp/pid/1448434,"https://www.dl.ndl.go.jp/api/iiif/1448434/R0000085/pct:0.0,0.0,91.6,86.7/full/0/default.jpg"
1448521_100_2.jpg,graphic_map,graphic_map\1448521_100_2.jpg,南洋群島島勢調査書,https://dl.ndl.go.jp/info:ndljp/pid/1448521,"https://www.dl.ndl.go.jp/api/iiif/1448521/R0000100/pct:55.2,19.8,20.5,28.1/full/0/default.jpg"
1449205_105_0.jpg,graphic_map,graphic_map\1449205_105_0.jpg,山口高等学校一覧,https://dl.ndl.go.jp/info:ndljp/pid/1449205,"https://www.dl.ndl.go.jp/api/iiif/1449205/R0000105/pct:0.0,2.8,35.3,86.0/full/0/default.jpg"
1449707_554_0.jpg,graphic_map,graphic_map\1449707_554_0.jpg,現行法令輯覧,https://dl.ndl.go.jp/info:ndljp/pid/1449707,"https://www.dl.ndl.go.jp/api/iiif/1449707/R0000554/pct:12.2,20.6,38.3,51.1/full/0/default.jpg"
1449897_10_0.jpg,graphic_map,graphic_map\1449897_10_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000010/pct:27.7,17.5,56.6,78.5/full/0/default.jpg"
1449897_12_0.jpg,graphic_map,graphic_map\1449897_12_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000012/pct:27.7,2.7,57.1,82.0/full/0/default.jpg"
1449897_14_0.jpg,graphic_map,graphic_map\1449897_14_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000014/pct:13.5,20.2,52.2,70.0/full/0/default.jpg"
1449897_20_0.jpg,graphic_map,graphic_map\1449897_20_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000020/pct:1.7,12.9,68.2,86.2/full/0/default.jpg"
1449897_21_0.jpg,graphic_map,graphic_map\1449897_21_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000021/pct:7.7,13.1,86.7,86.8/full/0/default.jpg"
1449897_25_1.jpg,graphic_map,graphic_map\1449897_25_1.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000025/pct:68.1,73.0,23.5,21.6/full/0/default.jpg"
1449897_26_0.jpg,graphic_map,graphic_map\1449897_26_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000026/pct:20.8,1.3,55.1,85.8/full/0/default.jpg"
1449897_26_1.jpg,graphic_map,graphic_map\1449897_26_1.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000026/pct:72.0,38.9,12.3,28.6/full/0/default.jpg"
1449897_27_0.jpg,graphic_map,graphic_map\1449897_27_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000027/pct:20.0,1.5,46.3,42.0/full/0/default.jpg"
1449897_28_0.jpg,graphic_map,graphic_map\1449897_28_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000028/pct:16.7,47.9,19.7,13.9/full/0/default.jpg"
1449897_29_0.jpg,graphic_map,graphic_map\1449897_29_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000029/pct:10.3,11.0,27.5,24.5/full/0/default.jpg"
1449897_34_0.jpg,graphic_map,graphic_map\1449897_34_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000034/pct:24.7,23.2,32.8,58.1/full/0/default.jpg"
1449897_35_0.jpg,graphic_map,graphic_map\1449897_35_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000035/pct:18.2,38.8,38.6,39.7/full/0/default.jpg"
1449897_36_0.jpg,graphic_map,graphic_map\1449897_36_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000036/pct:21.0,32.2,35.2,44.8/full/0/default.jpg"
1449897_37_0.jpg,graphic_map,graphic_map\1449897_37_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000037/pct:0.0,21.9,57.3,73.5/full/0/default.jpg"
1449897_37_1.jpg,graphic_map,graphic_map\1449897_37_1.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000037/pct:66.3,67.0,26.5,23.9/full/0/default.jpg"
1449897_39_0.jpg,graphic_map,graphic_map\1449897_39_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000039/pct:0.6,3.7,36.4,79.7/full/0/default.jpg"
1449897_39_1.jpg,graphic_map,graphic_map\1449897_39_1.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000039/pct:63.8,16.8,27.5,53.6/full/0/default.jpg"
1449897_39_2.jpg,graphic_map,graphic_map\1449897_39_2.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000039/pct:41.0,34.2,12.5,29.3/full/0/default.jpg"
1449897_40_0.jpg,graphic_map,graphic_map\1449897_40_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000040/pct:14.5,0.2,53.0,83.6/full/0/default.jpg"
1449897_6_0.jpg,graphic_map,graphic_map\1449897_6_0.jpg,関東庁管内行政区域表,https://dl.ndl.go.jp/info:ndljp/pid/1449897,"https://www.dl.ndl.go.jp/api/iiif/1449897/R0000006/pct:20.0,0.0,67.4,99.4/full/0/default.jpg"
1449928_98_0.jpg,graphic_map,graphic_map\1449928_98_0.jpg,列国国勢要覧,https://dl.ndl.go.jp/info:ndljp/pid/1449928,"https://www.dl.ndl.go.jp/api/iiif/1449928/R0000098/pct:3.9,0.1,91.1,80.8/full/0/default.jpg"
1452188_126_0.jpg,graphic_map,graphic_map\1452188_126_0.jpg,小戦例集,https://dl.ndl.go.jp/info:ndljp/pid/1452188,"https://www.dl.ndl.go.jp/api/iiif/1452188/R0000126/pct:18.7,19.0,62.3,63.2/full/0/default.jpg"
1452367_325_0.jpg,graphic_map,graphic_map\1452367_325_0.jpg,大日本帝国文部省年報,https://dl.ndl.go.jp/info:ndljp/pid/1452367,"https://www.dl.ndl.go.jp/api/iiif/1452367/R0000325/pct:10.9,19.0,36.1,64.2/full/0/default.jpg"
1452699_432_0.jpg,graphic_map,graphic_map\1452699_432_0.jpg,明治三十七・八年海戦史,https://dl.ndl.go.jp/info:ndljp/pid/1452699,"https://www.dl.ndl.go.jp/api/iiif/1452699/R0000432/pct:2.6,12.3,73.6,86.2/full/0/default.jpg"
1453146_5_0.jpg,graphic_map,graphic_map\1453146_5_0.jpg,昭和十年十一月陸軍特別大演習並地方行幸宮崎県記録,https://dl.ndl.go.jp/info:ndljp/pid/1453146,"https://www.dl.ndl.go.jp/api/iiif/1453146/R0000005/pct:0.0,0.0,83.5,92.3/full/0/default.jpg"
1453293_68_0.jpg,graphic_map,graphic_map\1453293_68_0.jpg,徳川制度史料,https://dl.ndl.go.jp/info:ndljp/pid/1453293,"https://www.dl.ndl.go.jp/api/iiif/1453293/R0000068/pct:27.4,0.0,72.0,82.5/full/0/default.jpg"
1453691_25_1.jpg,graphic_map,graphic_map\1453691_25_1.jpg,日本地理教授資料,https://dl.ndl.go.jp/info:ndljp/pid/1453691,"https://www.dl.ndl.go.jp/api/iiif/1453691/R0000025/pct:30.2,18.2,16.4,16.2/full/0/default.jpg"
1453726_133_0.jpg,graphic_map,graphic_map\1453726_133_0.jpg,最も能率の上る日本地理の覚え方,https://dl.ndl.go.jp/info:ndljp/pid/1453726,"https://www.dl.ndl.go.jp/api/iiif/1453726/R0000133/pct:54.4,37.5,23.6,51.0/full/0/default.jpg"
1454058_192_0.jpg,graphic_map,graphic_map\1454058_192_0.jpg,支那住宅志,https://dl.ndl.go.jp/info:ndljp/pid/1454058,"https://www.dl.ndl.go.jp/api/iiif/1454058/R0000192/pct:55.7,55.5,29.1,29.1/full/0/default.jpg"
1454424_133_0.jpg,graphic_map,graphic_map\1454424_133_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000133/pct:21.3,7.7,30.1,89.4/full/0/default.jpg"
1454424_134_0.jpg,graphic_map,graphic_map\1454424_134_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000134/pct:9.8,0.3,85.8,98.5/full/0/default.jpg"
1454424_150_0.jpg,graphic_map,graphic_map\1454424_150_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000150/pct:20.0,39.5,27.2,43.3/full/0/default.jpg"
1454424_151_0.jpg,graphic_map,graphic_map\1454424_151_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000151/pct:6.5,20.0,90.2,74.4/full/0/default.jpg"
1454424_152_0.jpg,graphic_map,graphic_map\1454424_152_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000152/pct:20.9,21.7,25.1,37.0/full/0/default.jpg"
1454424_153_0.jpg,graphic_map,graphic_map\1454424_153_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000153/pct:19.8,6.6,27.1,84.4/full/0/default.jpg"
1454424_154_0.jpg,graphic_map,graphic_map\1454424_154_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000154/pct:16.8,0.5,65.9,92.3/full/0/default.jpg"
1454424_158_0.jpg,graphic_map,graphic_map\1454424_158_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000158/pct:12.5,14.5,36.6,68.2/full/0/default.jpg"
1454424_160_0.jpg,graphic_map,graphic_map\1454424_160_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000160/pct:19.4,9.0,54.0,90.0/full/0/default.jpg"
1454424_161_0.jpg,graphic_map,graphic_map\1454424_161_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000161/pct:17.0,0.7,73.7,90.0/full/0/default.jpg"
1454424_20_0.jpg,graphic_map,graphic_map\1454424_20_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000020/pct:19.1,10.0,27.3,74.6/full/0/default.jpg"
1454424_21_0.jpg,graphic_map,graphic_map\1454424_21_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000021/pct:14.1,4.7,77.1,79.0/full/0/default.jpg"
1454424_66_0.jpg,graphic_map,graphic_map\1454424_66_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000066/pct:3.5,1.5,45.3,97.0/full/0/default.jpg"
1454424_67_0.jpg,graphic_map,graphic_map\1454424_67_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000067/pct:2.1,10.3,95.6,89.3/full/0/default.jpg"
1454424_71_0.jpg,graphic_map,graphic_map\1454424_71_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000071/pct:3.0,0.1,45.6,95.4/full/0/default.jpg"
1454424_72_0.jpg,graphic_map,graphic_map\1454424_72_0.jpg,関東州防空演習記事,https://dl.ndl.go.jp/info:ndljp/pid/1454424,"https://www.dl.ndl.go.jp/api/iiif/1454424/R0000072/pct:5.1,7.9,92.3,92.0/full/0/default.jpg"
1454791_175_0.jpg,graphic_map,graphic_map\1454791_175_0.jpg,紀元二千六百年式典・紀元二千六百年奉祝会実施要領,https://dl.ndl.go.jp/info:ndljp/pid/1454791,"https://www.dl.ndl.go.jp/api/iiif/1454791/R0000175/pct:9.5,2.3,86.5,81.4/full/0/default.jpg"
1456901_104_1.jpg,graphic_map,graphic_map\1456901_104_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000104/pct:55.3,18.7,31.8,21.5/full/0/default.jpg"
1456901_105_0.jpg,graphic_map,graphic_map\1456901_105_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000105/pct:54.8,14.8,33.5,20.9/full/0/default.jpg"
1456901_115_0.jpg,graphic_map,graphic_map\1456901_115_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000115/pct:71.6,70.6,16.8,15.1/full/0/default.jpg"
1456901_117_2.jpg,graphic_map,graphic_map\1456901_117_2.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000117/pct:73.4,44.0,15.3,15.4/full/0/default.jpg"
1456901_125_1.jpg,graphic_map,graphic_map\1456901_125_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000125/pct:73.3,72.0,16.5,14.9/full/0/default.jpg"
1456901_127_0.jpg,graphic_map,graphic_map\1456901_127_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000127/pct:27.5,64.1,17.8,15.5/full/0/default.jpg"
1456901_127_1.jpg,graphic_map,graphic_map\1456901_127_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000127/pct:13.8,64.7,13.6,15.1/full/0/default.jpg"
1456901_132_0.jpg,graphic_map,graphic_map\1456901_132_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000132/pct:30.8,50.4,15.8,16.2/full/0/default.jpg"
1456901_133_0.jpg,graphic_map,graphic_map\1456901_133_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000133/pct:54.2,71.1,34.2,17.4/full/0/default.jpg"
1456901_133_1.jpg,graphic_map,graphic_map\1456901_133_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000133/pct:12.6,55.1,32.7,16.1/full/0/default.jpg"
1456901_134_0.jpg,graphic_map,graphic_map\1456901_134_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000134/pct:72.5,71.6,16.8,15.0/full/0/default.jpg"
1456901_138_0.jpg,graphic_map,graphic_map\1456901_138_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000138/pct:29.5,13.5,17.3,16.8/full/0/default.jpg"
1456901_143_1.jpg,graphic_map,graphic_map\1456901_143_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000143/pct:70.6,31.8,18.3,16.6/full/0/default.jpg"
1456901_144_0.jpg,graphic_map,graphic_map\1456901_144_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000144/pct:31.0,62.6,14.5,24.5/full/0/default.jpg"
1456901_146_1.jpg,graphic_map,graphic_map\1456901_146_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000146/pct:29.9,18.8,17.0,15.8/full/0/default.jpg"
1456901_147_0.jpg,graphic_map,graphic_map\1456901_147_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000147/pct:61.4,18.2,28.5,40.9/full/0/default.jpg"
1456901_147_1.jpg,graphic_map,graphic_map\1456901_147_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000147/pct:13.7,17.8,33.0,23.9/full/0/default.jpg"
1456901_151_2.jpg,graphic_map,graphic_map\1456901_151_2.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000151/pct:56.0,64.5,33.1,17.2/full/0/default.jpg"
1456901_152_0.jpg,graphic_map,graphic_map\1456901_152_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000152/pct:56.1,21.7,33.2,18.6/full/0/default.jpg"
1456901_157_2.jpg,graphic_map,graphic_map\1456901_157_2.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000157/pct:29.3,68.9,16.9,17.3/full/0/default.jpg"
1456901_36_0.jpg,graphic_map,graphic_map\1456901_36_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000036/pct:31.3,38.9,15.1,14.1/full/0/default.jpg"
1456901_43_0.jpg,graphic_map,graphic_map\1456901_43_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000043/pct:53.9,44.9,31.0,40.5/full/0/default.jpg"
1456901_44_0.jpg,graphic_map,graphic_map\1456901_44_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000044/pct:14.6,21.0,27.5,26.7/full/0/default.jpg"
1456901_44_3.jpg,graphic_map,graphic_map\1456901_44_3.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000044/pct:25.3,50.9,19.5,22.4/full/0/default.jpg"
1456901_45_2.jpg,graphic_map,graphic_map\1456901_45_2.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000045/pct:11.6,73.9,31.5,15.1/full/0/default.jpg"
1456901_47_1.jpg,graphic_map,graphic_map\1456901_47_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000047/pct:50.5,55.0,35.6,18.2/full/0/default.jpg"
1456901_47_2.jpg,graphic_map,graphic_map\1456901_47_2.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000047/pct:28.4,34.5,17.5,15.9/full/0/default.jpg"
1456901_56_1.jpg,graphic_map,graphic_map\1456901_56_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000056/pct:67.6,18.3,17.5,16.5/full/0/default.jpg"
1456901_62_0.jpg,graphic_map,graphic_map\1456901_62_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000062/pct:68.1,72.5,17.6,15.7/full/0/default.jpg"
1456901_66_0.jpg,graphic_map,graphic_map\1456901_66_0.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000066/pct:19.5,16.9,27.2,29.0/full/0/default.jpg"
1456901_69_1.jpg,graphic_map,graphic_map\1456901_69_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000069/pct:17.9,50.3,27.3,23.5/full/0/default.jpg"
1456901_73_2.jpg,graphic_map,graphic_map\1456901_73_2.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000073/pct:28.9,56.9,15.9,13.9/full/0/default.jpg"
1456901_76_3.jpg,graphic_map,graphic_map\1456901_76_3.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000076/pct:13.6,17.8,16.0,13.8/full/0/default.jpg"
1456901_76_4.jpg,graphic_map,graphic_map\1456901_76_4.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000076/pct:29.6,18.0,15.8,13.5/full/0/default.jpg"
1456901_77_1.jpg,graphic_map,graphic_map\1456901_77_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000077/pct:12.4,15.0,16.3,14.0/full/0/default.jpg"
1456901_77_2.jpg,graphic_map,graphic_map\1456901_77_2.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000077/pct:28.9,15.9,15.1,12.9/full/0/default.jpg"
1456901_80_1.jpg,graphic_map,graphic_map\1456901_80_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000080/pct:12.8,31.1,31.8,14.7/full/0/default.jpg"
1456901_83_1.jpg,graphic_map,graphic_map\1456901_83_1.jpg,学生の鉱物 : 新制準拠,https://dl.ndl.go.jp/info:ndljp/pid/1456901,"https://www.dl.ndl.go.jp/api/iiif/1456901/R0000083/pct:30.2,43.1,15.3,13.5/full/0/default.jpg"
